name,postal,geometry,ref_lon,ref_lat
Hainan,HA,"c(108.75, 18.75)",108.75,18.75
Hainan,HA,"c(109.25, 18.75)",109.25,18.75
Hainan,HA,"c(109.75, 18.75)",109.75,18.75
Hainan,HA,"c(110.25, 18.75)",110.25,18.75
Hainan,HA,"c(108.75, 19.25)",108.75,19.25
Hainan,HA,"c(109.25, 19.25)",109.25,19.25
Hainan,HA,"c(109.75, 19.25)",109.75,19.25
Hainan,HA,"c(110.25, 19.25)",110.25,19.25
Hainan,HA,"c(109.75, 19.75)",109.75,19.75
Hainan,HA,"c(110.25, 19.75)",110.25,19.75
Hainan,HA,"c(110.75, 19.75)",110.75,19.75
Guangdong,GD,"c(110.25, 20.75)",110.25,20.75
Yunnan,YN,"c(101.25, 21.25)",101.25,21.25
Yunnan,YN,"c(101.75, 21.25)",101.75,21.25
Guangdong,GD,"c(110.25, 21.25)",110.25,21.25
Yunnan,YN,"c(100.25, 21.75)",100.25,21.75
Yunnan,YN,"c(100.75, 21.75)",100.75,21.75
Yunnan,YN,"c(101.25, 21.75)",101.25,21.75
Guangxi,GX,"c(107.25, 21.75)",107.25,21.75
Guangxi,GX,"c(107.75, 21.75)",107.75,21.75
Guangxi,GX,"c(108.25, 21.75)",108.25,21.75
Guangxi,GX,"c(108.75, 21.75)",108.75,21.75
Guangxi,GX,"c(109.25, 21.75)",109.25,21.75
Guangxi,GX,"c(109.75, 21.75)",109.75,21.75
Guangdong,GD,"c(110.25, 21.75)",110.25,21.75
Guangdong,GD,"c(110.75, 21.75)",110.75,21.75
Guangdong,GD,"c(111.25, 21.75)",111.25,21.75
Guangdong,GD,"c(112.25, 21.75)",112.25,21.75
Yunnan,YN,"c(99.25, 22.25)",99.25,22.25
Yunnan,YN,"c(99.75, 22.25)",99.75,22.25
Yunnan,YN,"c(100.25, 22.25)",100.25,22.25
Yunnan,YN,"c(100.75, 22.25)",100.75,22.25
Yunnan,YN,"c(101.25, 22.25)",101.25,22.25
Guangxi,GX,"c(106.75, 22.25)",106.75,22.25
Guangxi,GX,"c(107.25, 22.25)",107.25,22.25
Guangxi,GX,"c(107.75, 22.25)",107.75,22.25
Guangxi,GX,"c(108.25, 22.25)",108.25,22.25
Guangxi,GX,"c(108.75, 22.25)",108.75,22.25
Guangxi,GX,"c(109.25, 22.25)",109.25,22.25
Guangxi,GX,"c(109.75, 22.25)",109.75,22.25
Guangxi,GX,"c(110.25, 22.25)",110.25,22.25
Guangdong,GD,"c(110.75, 22.25)",110.75,22.25
Guangdong,GD,"c(111.25, 22.25)",111.25,22.25
Guangdong,GD,"c(111.75, 22.25)",111.75,22.25
Guangdong,GD,"c(112.25, 22.25)",112.25,22.25
Guangdong,GD,"c(112.75, 22.25)",112.75,22.25
Guangdong,GD,"c(113.25, 22.25)",113.25,22.25
Yunnan,YN,"c(99.75, 22.75)",99.75,22.75
Yunnan,YN,"c(100.25, 22.75)",100.25,22.75
Yunnan,YN,"c(100.75, 22.75)",100.75,22.75
Yunnan,YN,"c(101.25, 22.75)",101.25,22.75
Yunnan,YN,"c(101.75, 22.75)",101.75,22.75
Yunnan,YN,"c(102.25, 22.75)",102.25,22.75
Yunnan,YN,"c(102.75, 22.75)",102.75,22.75
Yunnan,YN,"c(103.25, 22.75)",103.25,22.75
Yunnan,YN,"c(103.75, 22.75)",103.75,22.75
Yunnan,YN,"c(104.25, 22.75)",104.25,22.75
Guangxi,GX,"c(107.25, 22.75)",107.25,22.75
Guangxi,GX,"c(107.75, 22.75)",107.75,22.75
Guangxi,GX,"c(108.25, 22.75)",108.25,22.75
Guangxi,GX,"c(108.75, 22.75)",108.75,22.75
Guangxi,GX,"c(109.25, 22.75)",109.25,22.75
Guangxi,GX,"c(109.75, 22.75)",109.75,22.75
Guangxi,GX,"c(110.25, 22.75)",110.25,22.75
Guangxi,GX,"c(110.75, 22.75)",110.75,22.75
Guangdong,GD,"c(111.25, 22.75)",111.25,22.75
Guangdong,GD,"c(111.75, 22.75)",111.75,22.75
Guangdong,GD,"c(112.25, 22.75)",112.25,22.75
Guangdong,GD,"c(112.75, 22.75)",112.75,22.75
Guangdong,GD,"c(113.25, 22.75)",113.25,22.75
Guangdong,GD,"c(114.25, 22.75)",114.25,22.75
Yunnan,YN,"c(99.25, 23.25)",99.25,23.25
Yunnan,YN,"c(99.75, 23.25)",99.75,23.25
Yunnan,YN,"c(100.25, 23.25)",100.25,23.25
Yunnan,YN,"c(100.75, 23.25)",100.75,23.25
Yunnan,YN,"c(101.25, 23.25)",101.25,23.25
Yunnan,YN,"c(101.75, 23.25)",101.75,23.25
Yunnan,YN,"c(102.25, 23.25)",102.25,23.25
Yunnan,YN,"c(102.75, 23.25)",102.75,23.25
Yunnan,YN,"c(103.25, 23.25)",103.25,23.25
Yunnan,YN,"c(103.75, 23.25)",103.75,23.25
Yunnan,YN,"c(104.25, 23.25)",104.25,23.25
Yunnan,YN,"c(104.75, 23.25)",104.75,23.25
Guangxi,GX,"c(105.75, 23.25)",105.75,23.25
Guangxi,GX,"c(106.25, 23.25)",106.25,23.25
Guangxi,GX,"c(106.75, 23.25)",106.75,23.25
Guangxi,GX,"c(107.25, 23.25)",107.25,23.25
Guangxi,GX,"c(107.75, 23.25)",107.75,23.25
Guangxi,GX,"c(108.25, 23.25)",108.25,23.25
Guangxi,GX,"c(108.75, 23.25)",108.75,23.25
Guangxi,GX,"c(109.25, 23.25)",109.25,23.25
Guangxi,GX,"c(109.75, 23.25)",109.75,23.25
Guangxi,GX,"c(110.25, 23.25)",110.25,23.25
Guangxi,GX,"c(110.75, 23.25)",110.75,23.25
Guangxi,GX,"c(111.25, 23.25)",111.25,23.25
Guangdong,GD,"c(111.75, 23.25)",111.75,23.25
Guangdong,GD,"c(112.25, 23.25)",112.25,23.25
Guangdong,GD,"c(112.75, 23.25)",112.75,23.25
Guangdong,GD,"c(113.25, 23.25)",113.25,23.25
Guangdong,GD,"c(113.75, 23.25)",113.75,23.25
Guangdong,GD,"c(114.25, 23.25)",114.25,23.25
Guangdong,GD,"c(114.75, 23.25)",114.75,23.25
Guangdong,GD,"c(115.25, 23.25)",115.25,23.25
Guangdong,GD,"c(115.75, 23.25)",115.75,23.25
Guangdong,GD,"c(116.25, 23.25)",116.25,23.25
Guangdong,GD,"c(116.75, 23.25)",116.75,23.25
Yunnan,YN,"c(99.25, 23.75)",99.25,23.75
Yunnan,YN,"c(99.75, 23.75)",99.75,23.75
Yunnan,YN,"c(100.25, 23.75)",100.25,23.75
Yunnan,YN,"c(100.75, 23.75)",100.75,23.75
Yunnan,YN,"c(101.25, 23.75)",101.25,23.75
Yunnan,YN,"c(101.75, 23.75)",101.75,23.75
Yunnan,YN,"c(102.25, 23.75)",102.25,23.75
Yunnan,YN,"c(102.75, 23.75)",102.75,23.75
Yunnan,YN,"c(103.25, 23.75)",103.25,23.75
Yunnan,YN,"c(103.75, 23.75)",103.75,23.75
Yunnan,YN,"c(104.25, 23.75)",104.25,23.75
Yunnan,YN,"c(104.75, 23.75)",104.75,23.75
Yunnan,YN,"c(105.25, 23.75)",105.25,23.75
Yunnan,YN,"c(105.75, 23.75)",105.75,23.75
Guangxi,GX,"c(106.25, 23.75)",106.25,23.75
Guangxi,GX,"c(106.75, 23.75)",106.75,23.75
Guangxi,GX,"c(107.25, 23.75)",107.25,23.75
Guangxi,GX,"c(107.75, 23.75)",107.75,23.75
Guangxi,GX,"c(108.25, 23.75)",108.25,23.75
Guangxi,GX,"c(108.75, 23.75)",108.75,23.75
Guangxi,GX,"c(109.25, 23.75)",109.25,23.75
Guangxi,GX,"c(109.75, 23.75)",109.75,23.75
Guangxi,GX,"c(110.25, 23.75)",110.25,23.75
Guangxi,GX,"c(110.75, 23.75)",110.75,23.75
Guangxi,GX,"c(111.25, 23.75)",111.25,23.75
Guangdong,GD,"c(111.75, 23.75)",111.75,23.75
Guangdong,GD,"c(112.25, 23.75)",112.25,23.75
Guangdong,GD,"c(112.75, 23.75)",112.75,23.75
Guangdong,GD,"c(113.25, 23.75)",113.25,23.75
Guangdong,GD,"c(113.75, 23.75)",113.75,23.75
Guangdong,GD,"c(114.25, 23.75)",114.25,23.75
Guangdong,GD,"c(114.75, 23.75)",114.75,23.75
Guangdong,GD,"c(115.25, 23.75)",115.25,23.75
Guangdong,GD,"c(115.75, 23.75)",115.75,23.75
Guangdong,GD,"c(116.25, 23.75)",116.25,23.75
Guangdong,GD,"c(116.75, 23.75)",116.75,23.75
Fujian,FJ,"c(117.25, 23.75)",117.25,23.75
Yunnan,YN,"c(97.75, 24.25)",97.75,24.25
Yunnan,YN,"c(98.25, 24.25)",98.25,24.25
Yunnan,YN,"c(98.75, 24.25)",98.75,24.25
Yunnan,YN,"c(99.25, 24.25)",99.25,24.25
Yunnan,YN,"c(99.75, 24.25)",99.75,24.25
Yunnan,YN,"c(100.25, 24.25)",100.25,24.25
Yunnan,YN,"c(100.75, 24.25)",100.75,24.25
Yunnan,YN,"c(101.25, 24.25)",101.25,24.25
Yunnan,YN,"c(101.75, 24.25)",101.75,24.25
Yunnan,YN,"c(102.25, 24.25)",102.25,24.25
Yunnan,YN,"c(102.75, 24.25)",102.75,24.25
Yunnan,YN,"c(103.25, 24.25)",103.25,24.25
Yunnan,YN,"c(103.75, 24.25)",103.75,24.25
Yunnan,YN,"c(104.25, 24.25)",104.25,24.25
Yunnan,YN,"c(104.75, 24.25)",104.75,24.25
Guangxi,GX,"c(105.25, 24.25)",105.25,24.25
Guangxi,GX,"c(105.75, 24.25)",105.75,24.25
Guangxi,GX,"c(106.25, 24.25)",106.25,24.25
Guangxi,GX,"c(106.75, 24.25)",106.75,24.25
Guangxi,GX,"c(107.25, 24.25)",107.25,24.25
Guangxi,GX,"c(107.75, 24.25)",107.75,24.25
Guangxi,GX,"c(108.25, 24.25)",108.25,24.25
Guangxi,GX,"c(108.75, 24.25)",108.75,24.25
Guangxi,GX,"c(109.25, 24.25)",109.25,24.25
Guangxi,GX,"c(109.75, 24.25)",109.75,24.25
Guangxi,GX,"c(110.25, 24.25)",110.25,24.25
Guangxi,GX,"c(110.75, 24.25)",110.75,24.25
Guangxi,GX,"c(111.25, 24.25)",111.25,24.25
Guangxi,GX,"c(111.75, 24.25)",111.75,24.25
Guangdong,GD,"c(112.25, 24.25)",112.25,24.25
Guangdong,GD,"c(112.75, 24.25)",112.75,24.25
Guangdong,GD,"c(113.25, 24.25)",113.25,24.25
Guangdong,GD,"c(113.75, 24.25)",113.75,24.25
Guangdong,GD,"c(114.25, 24.25)",114.25,24.25
Guangdong,GD,"c(114.75, 24.25)",114.75,24.25
Guangdong,GD,"c(115.25, 24.25)",115.25,24.25
Guangdong,GD,"c(115.75, 24.25)",115.75,24.25
Guangdong,GD,"c(116.25, 24.25)",116.25,24.25
Guangdong,GD,"c(116.75, 24.25)",116.75,24.25
Fujian,FJ,"c(117.25, 24.25)",117.25,24.25
Fujian,FJ,"c(117.75, 24.25)",117.75,24.25
Yunnan,YN,"c(97.75, 24.75)",97.75,24.75
Yunnan,YN,"c(98.25, 24.75)",98.25,24.75
Yunnan,YN,"c(98.75, 24.75)",98.75,24.75
Yunnan,YN,"c(99.25, 24.75)",99.25,24.75
Yunnan,YN,"c(99.75, 24.75)",99.75,24.75
Yunnan,YN,"c(100.25, 24.75)",100.25,24.75
Yunnan,YN,"c(100.75, 24.75)",100.75,24.75
Yunnan,YN,"c(101.25, 24.75)",101.25,24.75
Yunnan,YN,"c(101.75, 24.75)",101.75,24.75
Yunnan,YN,"c(102.25, 24.75)",102.25,24.75
Yunnan,YN,"c(102.75, 24.75)",102.75,24.75
Yunnan,YN,"c(103.25, 24.75)",103.25,24.75
Yunnan,YN,"c(103.75, 24.75)",103.75,24.75
Yunnan,YN,"c(104.25, 24.75)",104.25,24.75
Guizhou,GZ,"c(104.75, 24.75)",104.75,24.75
Guangxi,GX,"c(105.25, 24.75)",105.25,24.75
Guizhou,GZ,"c(105.75, 24.75)",105.75,24.75
Guangxi,GX,"c(106.25, 24.75)",106.25,24.75
Guangxi,GX,"c(106.75, 24.75)",106.75,24.75
Guangxi,GX,"c(107.25, 24.75)",107.25,24.75
Guangxi,GX,"c(107.75, 24.75)",107.75,24.75
Guangxi,GX,"c(108.25, 24.75)",108.25,24.75
Guangxi,GX,"c(108.75, 24.75)",108.75,24.75
Guangxi,GX,"c(109.25, 24.75)",109.25,24.75
Guangxi,GX,"c(109.75, 24.75)",109.75,24.75
Guangxi,GX,"c(110.25, 24.75)",110.25,24.75
Guangxi,GX,"c(110.75, 24.75)",110.75,24.75
Guangxi,GX,"c(111.25, 24.75)",111.25,24.75
Guangxi,GX,"c(111.75, 24.75)",111.75,24.75
Guangdong,GD,"c(112.25, 24.75)",112.25,24.75
Guangdong,GD,"c(112.75, 24.75)",112.75,24.75
Guangdong,GD,"c(113.25, 24.75)",113.25,24.75
Guangdong,GD,"c(113.75, 24.75)",113.75,24.75
Guangdong,GD,"c(114.25, 24.75)",114.25,24.75
Jiangxi,JX,"c(114.75, 24.75)",114.75,24.75
Guangdong,GD,"c(115.25, 24.75)",115.25,24.75
Guangdong,GD,"c(115.75, 24.75)",115.75,24.75
Guangdong,GD,"c(116.25, 24.75)",116.25,24.75
Fujian,FJ,"c(116.75, 24.75)",116.75,24.75
Fujian,FJ,"c(117.25, 24.75)",117.25,24.75
Fujian,FJ,"c(117.75, 24.75)",117.75,24.75
Fujian,FJ,"c(118.25, 24.75)",118.25,24.75
Fujian,FJ,"c(118.75, 24.75)",118.75,24.75
Yunnan,YN,"c(98.25, 25.25)",98.25,25.25
Yunnan,YN,"c(98.75, 25.25)",98.75,25.25
Yunnan,YN,"c(99.25, 25.25)",99.25,25.25
Yunnan,YN,"c(99.75, 25.25)",99.75,25.25
Yunnan,YN,"c(100.25, 25.25)",100.25,25.25
Yunnan,YN,"c(100.75, 25.25)",100.75,25.25
Yunnan,YN,"c(101.25, 25.25)",101.25,25.25
Yunnan,YN,"c(101.75, 25.25)",101.75,25.25
Yunnan,YN,"c(102.25, 25.25)",102.25,25.25
Yunnan,YN,"c(102.75, 25.25)",102.75,25.25
Yunnan,YN,"c(103.25, 25.25)",103.25,25.25
Yunnan,YN,"c(103.75, 25.25)",103.75,25.25
Yunnan,YN,"c(104.25, 25.25)",104.25,25.25
Yunnan,YN,"c(104.75, 25.25)",104.75,25.25
Guizhou,GZ,"c(105.25, 25.25)",105.25,25.25
Guizhou,GZ,"c(105.75, 25.25)",105.75,25.25
Guizhou,GZ,"c(106.25, 25.25)",106.25,25.25
Guizhou,GZ,"c(106.75, 25.25)",106.75,25.25
Guangxi,GX,"c(107.25, 25.25)",107.25,25.25
Guizhou,GZ,"c(107.75, 25.25)",107.75,25.25
Guangxi,GX,"c(108.25, 25.25)",108.25,25.25
Guangxi,GX,"c(108.75, 25.25)",108.75,25.25
Guangxi,GX,"c(109.25, 25.25)",109.25,25.25
Guangxi,GX,"c(109.75, 25.25)",109.75,25.25
Guangxi,GX,"c(110.25, 25.25)",110.25,25.25
Guangxi,GX,"c(110.75, 25.25)",110.75,25.25
Hunan,HN,"c(111.25, 25.25)",111.25,25.25
Hunan,HN,"c(111.75, 25.25)",111.75,25.25
Hunan,HN,"c(112.25, 25.25)",112.25,25.25
Hunan,HN,"c(112.75, 25.25)",112.75,25.25
Guangdong,GD,"c(113.25, 25.25)",113.25,25.25
Guangdong,GD,"c(113.75, 25.25)",113.75,25.25
Guangdong,GD,"c(114.25, 25.25)",114.25,25.25
Jiangxi,JX,"c(114.75, 25.25)",114.75,25.25
Jiangxi,JX,"c(115.25, 25.25)",115.25,25.25
Jiangxi,JX,"c(115.75, 25.25)",115.75,25.25
Fujian,FJ,"c(116.25, 25.25)",116.25,25.25
Fujian,FJ,"c(116.75, 25.25)",116.75,25.25
Fujian,FJ,"c(117.25, 25.25)",117.25,25.25
Fujian,FJ,"c(117.75, 25.25)",117.75,25.25
Fujian,FJ,"c(118.25, 25.25)",118.25,25.25
Fujian,FJ,"c(118.75, 25.25)",118.75,25.25
Fujian,FJ,"c(119.25, 25.25)",119.25,25.25
Yunnan,YN,"c(98.75, 25.75)",98.75,25.75
Yunnan,YN,"c(99.25, 25.75)",99.25,25.75
Yunnan,YN,"c(99.75, 25.75)",99.75,25.75
Yunnan,YN,"c(100.25, 25.75)",100.25,25.75
Yunnan,YN,"c(100.75, 25.75)",100.75,25.75
Yunnan,YN,"c(101.25, 25.75)",101.25,25.75
Yunnan,YN,"c(101.75, 25.75)",101.75,25.75
Yunnan,YN,"c(102.25, 25.75)",102.25,25.75
Yunnan,YN,"c(102.75, 25.75)",102.75,25.75
Yunnan,YN,"c(103.25, 25.75)",103.25,25.75
Yunnan,YN,"c(103.75, 25.75)",103.75,25.75
Yunnan,YN,"c(104.25, 25.75)",104.25,25.75
Guizhou,GZ,"c(104.75, 25.75)",104.75,25.75
Guizhou,GZ,"c(105.25, 25.75)",105.25,25.75
Guizhou,GZ,"c(105.75, 25.75)",105.75,25.75
Guizhou,GZ,"c(106.25, 25.75)",106.25,25.75
Guizhou,GZ,"c(106.75, 25.75)",106.75,25.75
Guizhou,GZ,"c(107.25, 25.75)",107.25,25.75
Guizhou,GZ,"c(107.75, 25.75)",107.75,25.75
Guizhou,GZ,"c(108.25, 25.75)",108.25,25.75
Guizhou,GZ,"c(108.75, 25.75)",108.75,25.75
Guizhou,GZ,"c(109.25, 25.75)",109.25,25.75
Guangxi,GX,"c(109.75, 25.75)",109.75,25.75
Guangxi,GX,"c(110.25, 25.75)",110.25,25.75
Guangxi,GX,"c(110.75, 25.75)",110.75,25.75
Guangxi,GX,"c(111.25, 25.75)",111.25,25.75
Hunan,HN,"c(111.75, 25.75)",111.75,25.75
Hunan,HN,"c(112.25, 25.75)",112.25,25.75
Hunan,HN,"c(112.75, 25.75)",112.75,25.75
Hunan,HN,"c(113.25, 25.75)",113.25,25.75
Hunan,HN,"c(113.75, 25.75)",113.75,25.75
Jiangxi,JX,"c(114.25, 25.75)",114.25,25.75
Jiangxi,JX,"c(114.75, 25.75)",114.75,25.75
Jiangxi,JX,"c(115.25, 25.75)",115.25,25.75
Jiangxi,JX,"c(115.75, 25.75)",115.75,25.75
Fujian,FJ,"c(116.25, 25.75)",116.25,25.75
Fujian,FJ,"c(116.75, 25.75)",116.75,25.75
Fujian,FJ,"c(117.25, 25.75)",117.25,25.75
Fujian,FJ,"c(117.75, 25.75)",117.75,25.75
Fujian,FJ,"c(118.25, 25.75)",118.25,25.75
Fujian,FJ,"c(118.75, 25.75)",118.75,25.75
Fujian,FJ,"c(119.25, 25.75)",119.25,25.75
Yunnan,YN,"c(98.75, 26.25)",98.75,26.25
Yunnan,YN,"c(99.25, 26.25)",99.25,26.25
Yunnan,YN,"c(99.75, 26.25)",99.75,26.25
Yunnan,YN,"c(100.25, 26.25)",100.25,26.25
Yunnan,YN,"c(100.75, 26.25)",100.75,26.25
Yunnan,YN,"c(101.25, 26.25)",101.25,26.25
Sichuan,SC,"c(101.75, 26.25)",101.75,26.25
Sichuan,SC,"c(102.25, 26.25)",102.25,26.25
Yunnan,YN,"c(102.75, 26.25)",102.75,26.25
Yunnan,YN,"c(103.25, 26.25)",103.25,26.25
Yunnan,YN,"c(103.75, 26.25)",103.75,26.25
Yunnan,YN,"c(104.25, 26.25)",104.25,26.25
Guizhou,GZ,"c(104.75, 26.25)",104.75,26.25
Guizhou,GZ,"c(105.25, 26.25)",105.25,26.25
Guizhou,GZ,"c(105.75, 26.25)",105.75,26.25
Guizhou,GZ,"c(106.25, 26.25)",106.25,26.25
Guizhou,GZ,"c(106.75, 26.25)",106.75,26.25
Guizhou,GZ,"c(107.25, 26.25)",107.25,26.25
Guizhou,GZ,"c(107.75, 26.25)",107.75,26.25
Guizhou,GZ,"c(108.25, 26.25)",108.25,26.25
Guizhou,GZ,"c(108.75, 26.25)",108.75,26.25
Guizhou,GZ,"c(109.25, 26.25)",109.25,26.25
Hunan,HN,"c(109.75, 26.25)",109.75,26.25
Hunan,HN,"c(110.25, 26.25)",110.25,26.25
Guangxi,GX,"c(110.75, 26.25)",110.75,26.25
Guangxi,GX,"c(111.25, 26.25)",111.25,26.25
Hunan,HN,"c(111.75, 26.25)",111.75,26.25
Hunan,HN,"c(112.25, 26.25)",112.25,26.25
Hunan,HN,"c(112.75, 26.25)",112.75,26.25
Hunan,HN,"c(113.25, 26.25)",113.25,26.25
Hunan,HN,"c(113.75, 26.25)",113.75,26.25
Jiangxi,JX,"c(114.25, 26.25)",114.25,26.25
Jiangxi,JX,"c(114.75, 26.25)",114.75,26.25
Jiangxi,JX,"c(115.25, 26.25)",115.25,26.25
Jiangxi,JX,"c(115.75, 26.25)",115.75,26.25
Jiangxi,JX,"c(116.25, 26.25)",116.25,26.25
Fujian,FJ,"c(116.75, 26.25)",116.75,26.25
Fujian,FJ,"c(117.25, 26.25)",117.25,26.25
Fujian,FJ,"c(117.75, 26.25)",117.75,26.25
Fujian,FJ,"c(118.25, 26.25)",118.25,26.25
Fujian,FJ,"c(118.75, 26.25)",118.75,26.25
Fujian,FJ,"c(119.25, 26.25)",119.25,26.25
Yunnan,YN,"c(98.75, 26.75)",98.75,26.75
Yunnan,YN,"c(99.25, 26.75)",99.25,26.75
Yunnan,YN,"c(99.75, 26.75)",99.75,26.75
Yunnan,YN,"c(100.25, 26.75)",100.25,26.75
Yunnan,YN,"c(100.75, 26.75)",100.75,26.75
Yunnan,YN,"c(101.25, 26.75)",101.25,26.75
Sichuan,SC,"c(101.75, 26.75)",101.75,26.75
Sichuan,SC,"c(102.25, 26.75)",102.25,26.75
Sichuan,SC,"c(102.75, 26.75)",102.75,26.75
Yunnan,YN,"c(103.25, 26.75)",103.25,26.75
Guizhou,GZ,"c(103.75, 26.75)",103.75,26.75
Guizhou,GZ,"c(104.25, 26.75)",104.25,26.75
Guizhou,GZ,"c(104.75, 26.75)",104.75,26.75
Guizhou,GZ,"c(105.25, 26.75)",105.25,26.75
Guizhou,GZ,"c(105.75, 26.75)",105.75,26.75
Guizhou,GZ,"c(106.25, 26.75)",106.25,26.75
Guizhou,GZ,"c(106.75, 26.75)",106.75,26.75
Guizhou,GZ,"c(107.25, 26.75)",107.25,26.75
Guizhou,GZ,"c(107.75, 26.75)",107.75,26.75
Guizhou,GZ,"c(108.25, 26.75)",108.25,26.75
Guizhou,GZ,"c(108.75, 26.75)",108.75,26.75
Guizhou,GZ,"c(109.25, 26.75)",109.25,26.75
Hunan,HN,"c(109.75, 26.75)",109.75,26.75
Hunan,HN,"c(110.25, 26.75)",110.25,26.75
Hunan,HN,"c(110.75, 26.75)",110.75,26.75
Hunan,HN,"c(111.25, 26.75)",111.25,26.75
Hunan,HN,"c(111.75, 26.75)",111.75,26.75
Hunan,HN,"c(112.25, 26.75)",112.25,26.75
Hunan,HN,"c(112.75, 26.75)",112.75,26.75
Hunan,HN,"c(113.25, 26.75)",113.25,26.75
Hunan,HN,"c(113.75, 26.75)",113.75,26.75
Jiangxi,JX,"c(114.25, 26.75)",114.25,26.75
Jiangxi,JX,"c(114.75, 26.75)",114.75,26.75
Jiangxi,JX,"c(115.25, 26.75)",115.25,26.75
Jiangxi,JX,"c(115.75, 26.75)",115.75,26.75
Jiangxi,JX,"c(116.25, 26.75)",116.25,26.75
Fujian,FJ,"c(116.75, 26.75)",116.75,26.75
Fujian,FJ,"c(117.25, 26.75)",117.25,26.75
Fujian,FJ,"c(117.75, 26.75)",117.75,26.75
Fujian,FJ,"c(118.25, 26.75)",118.25,26.75
Fujian,FJ,"c(118.75, 26.75)",118.75,26.75
Fujian,FJ,"c(119.25, 26.75)",119.25,26.75
Fujian,FJ,"c(119.75, 26.75)",119.75,26.75
Yunnan,YN,"c(98.75, 27.25)",98.75,27.25
Yunnan,YN,"c(99.25, 27.25)",99.25,27.25
Yunnan,YN,"c(99.75, 27.25)",99.75,27.25
Yunnan,YN,"c(100.25, 27.25)",100.25,27.25
Yunnan,YN,"c(100.75, 27.25)",100.75,27.25
Sichuan,SC,"c(101.25, 27.25)",101.25,27.25
Sichuan,SC,"c(101.75, 27.25)",101.75,27.25
Sichuan,SC,"c(102.25, 27.25)",102.25,27.25
Sichuan,SC,"c(102.75, 27.25)",102.75,27.25
Yunnan,YN,"c(103.25, 27.25)",103.25,27.25
Yunnan,YN,"c(103.75, 27.25)",103.75,27.25
Guizhou,GZ,"c(104.25, 27.25)",104.25,27.25
Guizhou,GZ,"c(104.75, 27.25)",104.75,27.25
Guizhou,GZ,"c(105.25, 27.25)",105.25,27.25
Guizhou,GZ,"c(105.75, 27.25)",105.75,27.25
Guizhou,GZ,"c(106.25, 27.25)",106.25,27.25
Guizhou,GZ,"c(106.75, 27.25)",106.75,27.25
Guizhou,GZ,"c(107.25, 27.25)",107.25,27.25
Guizhou,GZ,"c(107.75, 27.25)",107.75,27.25
Guizhou,GZ,"c(108.25, 27.25)",108.25,27.25
Guizhou,GZ,"c(108.75, 27.25)",108.75,27.25
Hunan,HN,"c(109.25, 27.25)",109.25,27.25
Hunan,HN,"c(109.75, 27.25)",109.75,27.25
Hunan,HN,"c(110.25, 27.25)",110.25,27.25
Hunan,HN,"c(110.75, 27.25)",110.75,27.25
Hunan,HN,"c(111.25, 27.25)",111.25,27.25
Hunan,HN,"c(111.75, 27.25)",111.75,27.25
Hunan,HN,"c(112.25, 27.25)",112.25,27.25
Hunan,HN,"c(112.75, 27.25)",112.75,27.25
Hunan,HN,"c(113.25, 27.25)",113.25,27.25
Hunan,HN,"c(113.75, 27.25)",113.75,27.25
Jiangxi,JX,"c(114.25, 27.25)",114.25,27.25
Jiangxi,JX,"c(114.75, 27.25)",114.75,27.25
Jiangxi,JX,"c(115.25, 27.25)",115.25,27.25
Jiangxi,JX,"c(115.75, 27.25)",115.75,27.25
Jiangxi,JX,"c(116.25, 27.25)",116.25,27.25
Jiangxi,JX,"c(116.75, 27.25)",116.75,27.25
Fujian,FJ,"c(117.25, 27.25)",117.25,27.25
Fujian,FJ,"c(117.75, 27.25)",117.75,27.25
Fujian,FJ,"c(118.25, 27.25)",118.25,27.25
Fujian,FJ,"c(118.75, 27.25)",118.75,27.25
Fujian,FJ,"c(119.25, 27.25)",119.25,27.25
Fujian,FJ,"c(119.75, 27.25)",119.75,27.25
Fujian,FJ,"c(120.25, 27.25)",120.25,27.25
Yunnan,YN,"c(98.25, 27.75)",98.25,27.75
Yunnan,YN,"c(98.75, 27.75)",98.75,27.75
Yunnan,YN,"c(99.25, 27.75)",99.25,27.75
Yunnan,YN,"c(99.75, 27.75)",99.75,27.75
Yunnan,YN,"c(100.25, 27.75)",100.25,27.75
Sichuan,SC,"c(100.75, 27.75)",100.75,27.75
Sichuan,SC,"c(101.25, 27.75)",101.25,27.75
Sichuan,SC,"c(101.75, 27.75)",101.75,27.75
Sichuan,SC,"c(102.25, 27.75)",102.25,27.75
Sichuan,SC,"c(102.75, 27.75)",102.75,27.75
Sichuan,SC,"c(103.25, 27.75)",103.25,27.75
Yunnan,YN,"c(103.75, 27.75)",103.75,27.75
Yunnan,YN,"c(104.25, 27.75)",104.25,27.75
Yunnan,YN,"c(104.75, 27.75)",104.75,27.75
Yunnan,YN,"c(105.25, 27.75)",105.25,27.75
Sichuan,SC,"c(105.75, 27.75)",105.75,27.75
Guizhou,GZ,"c(106.25, 27.75)",106.25,27.75
Guizhou,GZ,"c(106.75, 27.75)",106.75,27.75
Guizhou,GZ,"c(107.25, 27.75)",107.25,27.75
Guizhou,GZ,"c(107.75, 27.75)",107.75,27.75
Guizhou,GZ,"c(108.25, 27.75)",108.25,27.75
Guizhou,GZ,"c(108.75, 27.75)",108.75,27.75
Guizhou,GZ,"c(109.25, 27.75)",109.25,27.75
