"","Week_index","Region","value"
"2361",949,"Tirane",0
"2362",949,"Veneto",0
"2363",950,"Autonomous Province of Trento",NA
"2364",950,"Canton of Ticino",NA
"2365",950,"Cote Azur",NA
"2366",950,"Emilia-Romagna",NA
"2367",950,"Lazio",0
"2368",950,"Tirane",NA
"2369",950,"Veneto",NA
"2370",951,"Autonomous Province of Trento",NA
"2371",951,"Canton of Ticino",NA
"2372",951,"Cote Azur",NA
"2373",951,"Emilia-Romagna",NA
"2374",951,"Lazio",0
"2375",951,"Tirane",NA
"2376",951,"Veneto",NA
"2377",952,"Autonomous Province of Trento",NA
"2378",952,"Canton of Ticino",NA
"2379",952,"Cote Azur",NA
"2380",952,"Emilia-Romagna",NA
"2381",952,"Lazio",0
"2382",952,"Tirane",NA
"2383",952,"Veneto",NA
"2384",953,"Autonomous Province of Trento",NA
"2385",953,"Canton of Ticino",NA
"2386",953,"Cote Azur",NA
"2387",953,"Emilia-Romagna",NA
"2388",953,"Lazio",0
"2389",953,"Tirane",NA
"2390",953,"Veneto",NA
"2391",954,"Autonomous Province of Trento",NA
"2392",954,"Canton of Ticino",NA
"2393",954,"Cote Azur",NA
"2394",954,"Emilia-Romagna",NA
"2395",954,"Lazio",0
"2396",954,"Tirane",NA
"2397",954,"Veneto",NA
"2398",955,"Autonomous Province of Trento",NA
"2399",955,"Canton of Ticino",NA
"2400",955,"Cote Azur",NA
"2401",955,"Emilia-Romagna",NA
"2402",955,"Lazio",NA
"2403",955,"Tirane",NA
"2404",955,"Veneto",NA
"2405",956,"Autonomous Province of Trento",NA
"2406",956,"Canton of Ticino",NA
"2407",956,"Cote Azur",0
"2408",956,"Emilia-Romagna",NA
"2409",956,"Lazio",0
"2410",956,"Tirane",NA
"2411",956,"Veneto",NA
"2412",957,"Autonomous Province of Trento",NA
"2413",957,"Canton of Ticino",NA
"2414",957,"Cote Azur",0
"2415",957,"Emilia-Romagna",NA
"2416",957,"Lazio",NA
"2417",957,"Tirane",NA
"2418",957,"Veneto",NA
"2419",958,"Autonomous Province of Trento",NA
"2420",958,"Canton of Ticino",NA
"2421",958,"Cote Azur",0
"2422",958,"Emilia-Romagna",NA
"2423",958,"Lazio",0
"2424",958,"Tirane",0
"2425",958,"Veneto",NA
"2426",959,"Autonomous Province of Trento",NA
"2427",959,"Canton of Ticino",NA
"2428",959,"Cote Azur",0
"2429",959,"Emilia-Romagna",NA
"2430",959,"Lazio",NA
"2431",959,"Tirane",6.5
"2432",959,"Veneto",0
"2433",960,"Autonomous Province of Trento",0
"2434",960,"Canton of Ticino",0.75
"2435",960,"Cote Azur",0
"2436",960,"Emilia-Romagna",73.2361111111111
"2437",960,"Lazio",0
"2438",960,"Tirane",8.5
"2439",960,"Veneto",0
"2440",961,"Autonomous Province of Trento",0
"2441",961,"Canton of Ticino",1.25
"2442",961,"Cote Azur",17
"2443",961,"Emilia-Romagna",77.9027777777778
"2444",961,"Lazio",NA
"2445",961,"Tirane",45
"2446",961,"Veneto",0.375
"2447",962,"Autonomous Province of Trento",0.291666666666667
"2448",962,"Canton of Ticino",5.5
"2449",962,"Cote Azur",13.5
"2450",962,"Emilia-Romagna",119.263888888889
"2451",962,"Lazio",10.5
"2452",962,"Tirane",83.25
"2453",962,"Veneto",0.5
"2454",963,"Autonomous Province of Trento",0.653846153846154
"2455",963,"Canton of Ticino",7
"2456",963,"Cote Azur",52
"2457",963,"Emilia-Romagna",124.361111111111
"2458",963,"Lazio",NA
"2459",963,"Tirane",108.25
"2460",963,"Veneto",3.25
"2461",964,"Autonomous Province of Trento",11.5416666666667
"2462",964,"Canton of Ticino",13.25
"2463",964,"Cote Azur",53.5
"2464",964,"Emilia-Romagna",177.166666666667
"2465",964,"Lazio",33.5
"2466",964,"Tirane",86.5
"2467",964,"Veneto",2.875
"2468",965,"Autonomous Province of Trento",9.34615384615385
"2469",965,"Canton of Ticino",12.75
"2470",965,"Cote Azur",54
"2471",965,"Emilia-Romagna",187.458333333333
"2472",965,"Lazio",NA
"2473",965,"Tirane",69
"2474",965,"Veneto",5.5
"2475",966,"Autonomous Province of Trento",17.6818181818182
"2476",966,"Canton of Ticino",28
"2477",966,"Cote Azur",62.5
"2478",966,"Emilia-Romagna",257.388888888889
"2479",966,"Lazio",71.5
"2480",966,"Tirane",59
"2481",966,"Veneto",3.25
"2482",967,"Autonomous Province of Trento",22.3076923076923
"2483",967,"Canton of Ticino",22.25
"2484",967,"Cote Azur",95.5
"2485",967,"Emilia-Romagna",257.402777777778
"2486",967,"Lazio",NA
"2487",967,"Tirane",96
"2488",967,"Veneto",13.3125
"2489",968,"Autonomous Province of Trento",31.625
"2490",968,"Canton of Ticino",35.375
"2491",968,"Cote Azur",95
"2492",968,"Emilia-Romagna",291.222222222222
"2493",968,"Lazio",96.1666666666667
"2494",968,"Tirane",116
"2495",968,"Veneto",16.4375
"2496",969,"Autonomous Province of Trento",30
"2497",969,"Canton of Ticino",40.875
"2498",969,"Cote Azur",169
"2499",969,"Emilia-Romagna",299.361111111111
"2500",969,"Lazio",83.3333333333333
"2501",969,"Tirane",149.5
"2502",969,"Veneto",17.1875
"2503",970,"Autonomous Province of Trento",41.9545454545455
"2504",970,"Canton of Ticino",42.75
"2505",970,"Cote Azur",143.5
"2506",970,"Emilia-Romagna",420.333333333333
"2507",970,"Lazio",80.125
"2508",970,"Tirane",104.5
"2509",970,"Veneto",17.375
"2510",971,"Autonomous Province of Trento",59.6153846153846
"2511",971,"Canton of Ticino",44.375
"2512",971,"Cote Azur",87.5
"2513",971,"Emilia-Romagna",430.361111111111
"2514",971,"Lazio",93.125
"2515",971,"Tirane",146.5
"2516",971,"Veneto",37.5625
"2517",972,"Autonomous Province of Trento",93.8333333333333
"2518",972,"Canton of Ticino",62.25
"2519",972,"Cote Azur",82
"2520",972,"Emilia-Romagna",244.263888888889
"2521",972,"Lazio",88.875
"2522",972,"Tirane",138.5
"2523",972,"Veneto",42.375
"2524",973,"Autonomous Province of Trento",69.7692307692308
"2525",973,"Canton of Ticino",65.75
"2526",973,"Cote Azur",78.5
"2527",973,"Emilia-Romagna",251.625
"2528",973,"Lazio",39.25
"2529",973,"Tirane",138
"2530",973,"Veneto",58.9375
"2531",974,"Autonomous Province of Trento",63.125
"2532",974,"Canton of Ticino",55
"2533",974,"Cote Azur",92
"2534",974,"Emilia-Romagna",204.319444444444
"2535",974,"Lazio",86
"2536",974,"Tirane",172
"2537",974,"Veneto",59.375
"2538",975,"Autonomous Province of Trento",50.9583333333333
"2539",975,"Canton of Ticino",58.25
"2540",975,"Cote Azur",81
"2541",975,"Emilia-Romagna",203.319444444444
"2542",975,"Lazio",70
"2543",975,"Tirane",138.5
"2544",975,"Veneto",35.0625
"2545",976,"Autonomous Province of Trento",28.2272727272727
"2546",976,"Canton of Ticino",56.375
"2547",976,"Cote Azur",90
"2548",976,"Emilia-Romagna",291.472222222222
"2549",976,"Lazio",79.875
"2550",976,"Tirane",176
"2551",976,"Veneto",23.25
"2552",977,"Autonomous Province of Trento",43.5
"2553",977,"Canton of Ticino",56.5
"2554",977,"Cote Azur",45.5
"2555",977,"Emilia-Romagna",296.944444444444
"2556",977,"Lazio",88.9285714285714
"2557",977,"Tirane",211
"2558",977,"Veneto",30.9375
"2559",978,"Autonomous Province of Trento",62.9583333333333
"2560",978,"Canton of Ticino",NA
"2561",978,"Cote Azur",51.5
"2562",978,"Emilia-Romagna",91.6805555555556
"2563",978,"Lazio",68.8571428571429
"2564",978,"Tirane",249
"2565",978,"Veneto",33
"2566",979,"Autonomous Province of Trento",67.2307692307692
"2567",979,"Canton of Ticino",NA
"2568",979,"Cote Azur",19
"2569",979,"Emilia-Romagna",90.6111111111111
"2570",979,"Lazio",82.3809523809524
"2571",979,"Tirane",129.5
"2572",979,"Veneto",22.3125
"2573",980,"Autonomous Province of Trento",10.9166666666667
"2574",980,"Canton of Ticino",NA
"2575",980,"Cote Azur",16
"2576",980,"Emilia-Romagna",NA
"2577",980,"Lazio",36.4047619047619
"2578",980,"Tirane",127
"2579",980,"Veneto",13.0625
"2580",981,"Autonomous Province of Trento",2.69230769230769
"2581",981,"Canton of Ticino",NA
"2582",981,"Cote Azur",34.5
"2583",981,"Emilia-Romagna",NA
"2584",981,"Lazio",31.2619047619048
"2585",981,"Tirane",87.25
"2586",981,"Veneto",6.6875
"2587",982,"Autonomous Province of Trento",5.91666666666667
"2588",982,"Canton of Ticino",NA
"2589",982,"Cote Azur",33.5
"2590",982,"Emilia-Romagna",NA
"2591",982,"Lazio",41.3333333333333
"2592",982,"Tirane",49
"2593",982,"Veneto",5.5625
"2594",983,"Autonomous Province of Trento",0.230769230769231
"2595",983,"Canton of Ticino",NA
"2596",983,"Cote Azur",28.5
"2597",983,"Emilia-Romagna",NA
"2598",983,"Lazio",34
"2599",983,"Tirane",28
"2600",983,"Veneto",0
"2601",984,"Autonomous Province of Trento",0.0769230769230769
"2602",984,"Canton of Ticino",0
"2603",984,"Cote Azur",NA
"2604",984,"Emilia-Romagna",0
"2605",984,"Lazio",7.72058823529412
"2606",984,"Tirane",17
"2607",984,"Veneto",0
"2608",985,"Autonomous Province of Trento",0
"2609",985,"Canton of Ticino",0
"2610",985,"Cote Azur",0
"2611",985,"Emilia-Romagna",0
"2612",985,"Lazio",4.91071428571429
"2613",985,"Tirane",5
"2614",985,"Veneto",0
"2615",986,"Autonomous Province of Trento",0
"2616",986,"Canton of Ticino",0
"2617",986,"Cote Azur",0
"2618",986,"Emilia-Romagna",0
"2619",986,"Lazio",4.91071428571429
"2620",986,"Tirane",5
"2621",986,"Veneto",0
"2622",987,"Autonomous Province of Trento",0
"2623",987,"Canton of Ticino",0
"2624",987,"Cote Azur",0
"2625",987,"Emilia-Romagna",0
"2626",987,"Lazio",4.91071428571429
"2627",987,"Tirane",5
"2628",987,"Veneto",0
"2629",988,"Autonomous Province of Trento",0
"2630",988,"Canton of Ticino",0
"2631",988,"Cote Azur",0
"2632",988,"Emilia-Romagna",0
"2633",988,"Lazio",3.23214285714286
"2634",988,"Tirane",5
"2635",988,"Veneto",0
"2636",989,"Autonomous Province of Trento",0
"2637",989,"Canton of Ticino",0
"2638",989,"Cote Azur",0
"2639",989,"Emilia-Romagna",0
"2640",989,"Lazio",0
"2641",989,"Tirane",0
"2642",989,"Veneto",0
"2643",990,"Autonomous Province of Trento",0
"2644",990,"Canton of Ticino",0
"2645",990,"Cote Azur",0
"2646",990,"Emilia-Romagna",0
"2647",990,"Lazio",0
"2648",990,"Tirane",0
"2649",990,"Veneto",0
"2650",991,"Autonomous Province of Trento",0
"2651",991,"Canton of Ticino",0
"2652",991,"Cote Azur",0
"2653",991,"Emilia-Romagna",0
"2654",991,"Lazio",0
"2655",991,"Tirane",0
"2656",991,"Veneto",0
"2657",992,"Autonomous Province of Trento",0
"2658",992,"Canton of Ticino",0
"2659",992,"Cote Azur",0
"2660",992,"Emilia-Romagna",0
"2661",992,"Lazio",0
"2662",992,"Tirane",0
"2663",992,"Veneto",0
"2664",993,"Autonomous Province of Trento",0
"2665",993,"Canton of Ticino",0
"2666",993,"Cote Azur",0
"2667",993,"Emilia-Romagna",0
"2668",993,"Lazio",0
"2669",993,"Tirane",0
"2670",993,"Veneto",0
"2671",994,"Autonomous Province of Trento",0
"2672",994,"Canton of Ticino",0
"2673",994,"Cote Azur",0
"2674",994,"Emilia-Romagna",0
"2675",994,"Lazio",0
"2676",994,"Tirane",0
"2677",994,"Veneto",0
"2678",995,"Autonomous Province of Trento",0
"2679",995,"Canton of Ticino",0
"2680",995,"Cote Azur",0
"2681",995,"Emilia-Romagna",0
"2682",995,"Lazio",0
"2683",995,"Tirane",0
"2684",995,"Veneto",0
"2685",996,"Autonomous Province of Trento",0
"2686",996,"Canton of Ticino",0
"2687",996,"Cote Azur",0
"2688",996,"Emilia-Romagna",0
"2689",996,"Lazio",0
"2690",996,"Tirane",0
"2691",996,"Veneto",0
"2692",997,"Autonomous Province of Trento",0
"2693",997,"Canton of Ticino",0
"2694",997,"Cote Azur",0
"2695",997,"Emilia-Romagna",0
"2696",997,"Lazio",0
"2697",997,"Tirane",0
"2698",997,"Veneto",0
"2699",998,"Autonomous Province of Trento",0
"2700",998,"Canton of Ticino",0
"2701",998,"Cote Azur",0
"2702",998,"Emilia-Romagna",0
"2703",998,"Lazio",0
"2704",998,"Tirane",0
"2705",998,"Veneto",0
"2706",999,"Autonomous Province of Trento",0
"2707",999,"Canton of Ticino",0
"2708",999,"Cote Azur",0
"2709",999,"Emilia-Romagna",0
"2710",999,"Lazio",0
"2711",999,"Tirane",0
"2712",999,"Veneto",0
"2713",1000,"Autonomous Province of Trento",0
"2714",1000,"Canton of Ticino",0
"2715",1000,"Cote Azur",0
"2716",1000,"Emilia-Romagna",0
"2717",1000,"Lazio",0
"2718",1000,"Tirane",0
"2719",1000,"Veneto",0
"2720",1001,"Autonomous Province of Trento",NA
"2721",1001,"Canton of Ticino",0
"2722",1001,"Cote Azur",0
"2723",1001,"Emilia-Romagna",0
"2724",1001,"Lazio",0
"2725",1001,"Tirane",0
"2726",1001,"Veneto",0
"2727",1002,"Autonomous Province of Trento",NA
"2728",1002,"Canton of Ticino",NA
"2729",1002,"Cote Azur",NA
"2730",1002,"Emilia-Romagna",NA
"2731",1002,"Lazio",0
"2732",1002,"Tirane",NA
"2733",1002,"Veneto",NA
"2734",1003,"Autonomous Province of Trento",NA
"2735",1003,"Canton of Ticino",NA
"2736",1003,"Cote Azur",NA
"2737",1003,"Emilia-Romagna",NA
"2738",1003,"Lazio",0
"2739",1003,"Tirane",NA
"2740",1003,"Veneto",NA
"2741",1004,"Autonomous Province of Trento",NA
"2742",1004,"Canton of Ticino",NA
"2743",1004,"Cote Azur",NA
"2744",1004,"Emilia-Romagna",NA
"2745",1004,"Lazio",0
"2746",1004,"Tirane",NA
"2747",1004,"Veneto",NA
"2748",1005,"Autonomous Province of Trento",NA
"2749",1005,"Canton of Ticino",NA
"2750",1005,"Cote Azur",NA
"2751",1005,"Emilia-Romagna",NA
"2752",1005,"Lazio",0
"2753",1005,"Tirane",NA
"2754",1005,"Veneto",NA
"2755",1006,"Autonomous Province of Trento",NA
"2756",1006,"Canton of Ticino",NA
"2757",1006,"Cote Azur",NA
"2758",1006,"Emilia-Romagna",NA
"2759",1006,"Lazio",0
"2760",1006,"Tirane",NA
"2761",1006,"Veneto",NA
"2762",1007,"Autonomous Province of Trento",NA
"2763",1007,"Canton of Ticino",NA
"2764",1007,"Cote Azur",NA
"2765",1007,"Emilia-Romagna",NA
"2766",1007,"Lazio",0
"2767",1007,"Tirane",NA
"2768",1007,"Veneto",NA
"2769",1008,"Autonomous Province of Trento",NA
"2770",1008,"Canton of Ticino",NA
"2771",1008,"Cote Azur",0
"2772",1008,"Emilia-Romagna",NA
"2773",1008,"Lazio",0
"2774",1008,"Tirane",NA
"2775",1008,"Veneto",NA
"2776",1009,"Autonomous Province of Trento",NA
"2777",1009,"Canton of Ticino",NA
"2778",1009,"Cote Azur",0
"2779",1009,"Emilia-Romagna",NA
"2780",1009,"Lazio",0
"2781",1009,"Tirane",NA
"2782",1009,"Veneto",NA
"2783",1010,"Autonomous Province of Trento",NA
"2784",1010,"Canton of Ticino",NA
"2785",1010,"Cote Azur",0
"2786",1010,"Emilia-Romagna",NA
"2787",1010,"Lazio",0
"2788",1010,"Tirane",NA
"2789",1010,"Veneto",NA
"2790",1011,"Autonomous Province of Trento",0
"2791",1011,"Canton of Ticino",0
"2792",1011,"Cote Azur",0
"2793",1011,"Emilia-Romagna",NA
"2794",1011,"Lazio",0
"2795",1011,"Tirane",0
"2796",1011,"Veneto",NA
"2797",1012,"Autonomous Province of Trento",0
"2798",1012,"Canton of Ticino",0
"2799",1012,"Cote Azur",0
"2800",1012,"Emilia-Romagna",7.75806451612903
"2801",1012,"Lazio",0.0909090909090909
"2802",1012,"Tirane",0
"2803",1012,"Veneto",NA
"2804",1013,"Autonomous Province of Trento",0
"2805",1013,"Canton of Ticino",0.5
"2806",1013,"Cote Azur",0
"2807",1013,"Emilia-Romagna",9.04838709677419
"2808",1013,"Lazio",0.633333333333333
"2809",1013,"Tirane",NA
"2810",1013,"Veneto",NA
"2811",1014,"Autonomous Province of Trento",0
"2812",1014,"Canton of Ticino",1.625
"2813",1014,"Cote Azur",1
"2814",1014,"Emilia-Romagna",100.58064516129
"2815",1014,"Lazio",1.775
"2816",1014,"Tirane",0
"2817",1014,"Veneto",NA
"2818",1015,"Autonomous Province of Trento",0.0625
"2819",1015,"Canton of Ticino",2.625
"2820",1015,"Cote Azur",0
"2821",1015,"Emilia-Romagna",107.483870967742
"2822",1015,"Lazio",7.67391304347826
"2823",1015,"Tirane",157
"2824",1015,"Veneto",16
"2825",1016,"Autonomous Province of Trento",7.22222222222222
"2826",1016,"Canton of Ticino",11
"2827",1016,"Cote Azur",21
"2828",1016,"Emilia-Romagna",125.274193548387
"2829",1016,"Lazio",43.4473684210526
"2830",1016,"Tirane",191
"2831",1016,"Veneto",10.7857142857143
"2832",1017,"Autonomous Province of Trento",38.9375
"2833",1017,"Canton of Ticino",13
"2834",1017,"Cote Azur",18
"2835",1017,"Emilia-Romagna",130.629032258065
"2836",1017,"Lazio",33.3125
"2837",1017,"Tirane",91
"2838",1017,"Veneto",12.9444444444444
"2839",1018,"Autonomous Province of Trento",35.5555555555556
"2840",1018,"Canton of Ticino",37.5
"2841",1018,"Cote Azur",71
"2842",1018,"Emilia-Romagna",195.338709677419
"2843",1018,"Lazio",45.2173913043478
"2844",1018,"Tirane",312
"2845",1018,"Veneto",13.6111111111111
"2846",1019,"Autonomous Province of Trento",40.0625
"2847",1019,"Canton of Ticino",54.3333333333333
"2848",1019,"Cote Azur",75.5
"2849",1019,"Emilia-Romagna",198.887096774194
"2850",1019,"Lazio",70.6666666666667
"2851",1019,"Tirane",233
"2852",1019,"Veneto",9.44444444444444
"2853",1020,"Autonomous Province of Trento",36.5555555555556
"2854",1020,"Canton of Ticino",48.5
"2855",1020,"Cote Azur",43.5
"2856",1020,"Emilia-Romagna",261.822580645161
"2857",1020,"Lazio",76.3
"2858",1020,"Tirane",189
"2859",1020,"Veneto",8.05555555555556
"2860",1021,"Autonomous Province of Trento",40.9375
"2861",1021,"Canton of Ticino",54.625
"2862",1021,"Cote Azur",49
"2863",1021,"Emilia-Romagna",262.145161290323
"2864",1021,"Lazio",54.1666666666667
"2865",1021,"Tirane",92
"2866",1021,"Veneto",15.1666666666667
"2867",1022,"Autonomous Province of Trento",69.7222222222222
"2868",1022,"Canton of Ticino",61.875
"2869",1022,"Cote Azur",76
"2870",1022,"Emilia-Romagna",314.354838709677
"2871",1022,"Lazio",98.2
"2872",1022,"Tirane",216
"2873",1022,"Veneto",28.7222222222222
"2874",1023,"Autonomous Province of Trento",112.25
"2875",1023,"Canton of Ticino",60.625
"2876",1023,"Cote Azur",70.5
"2877",1023,"Emilia-Romagna",304.854838709677
"2878",1023,"Lazio",74.7
"2879",1023,"Tirane",141
"2880",1023,"Veneto",28.2777777777778
"2881",1024,"Autonomous Province of Trento",73.3333333333333
"2882",1024,"Canton of Ticino",71.625
"2883",1024,"Cote Azur",83
"2884",1024,"Emilia-Romagna",301.403225806452
"2885",1024,"Lazio",97.9375
"2886",1024,"Tirane",166
"2887",1024,"Veneto",30
"2888",1025,"Autonomous Province of Trento",79.8125
"2889",1025,"Canton of Ticino",60.3333333333333
"2890",1025,"Cote Azur",89
"2891",1025,"Emilia-Romagna",303.41935483871
"2892",1025,"Lazio",118.578947368421
"2893",1025,"Tirane",171
"2894",1025,"Veneto",31.6
"2895",1026,"Autonomous Province of Trento",76.5
"2896",1026,"Canton of Ticino",68.125
"2897",1026,"Cote Azur",28.5
"2898",1026,"Emilia-Romagna",260.822580645161
"2899",1026,"Lazio",157.47619047619
"2900",1026,"Tirane",203
"2901",1026,"Veneto",34.45
"2902",1027,"Autonomous Province of Trento",98.9375
"2903",1027,"Canton of Ticino",60
"2904",1027,"Cote Azur",29
"2905",1027,"Emilia-Romagna",267.435483870968
"2906",1027,"Lazio",149.458333333333
"2907",1027,"Tirane",270
"2908",1027,"Veneto",32.1
"2909",1028,"Autonomous Province of Trento",117.277777777778
"2910",1028,"Canton of Ticino",22
"2911",1028,"Cote Azur",28.5
"2912",1028,"Emilia-Romagna",183.983870967742
"2913",1028,"Lazio",90.8703703703704
"2914",1028,"Tirane",260
"2915",1028,"Veneto",22.25
"2916",1029,"Autonomous Province of Trento",30.0625
"2917",1029,"Canton of Ticino",23.75
"2918",1029,"Cote Azur",30
"2919",1029,"Emilia-Romagna",187.145161290323
"2920",1029,"Lazio",90.0555555555556
"2921",1029,"Tirane",160
"2922",1029,"Veneto",20.3
"2923",1030,"Autonomous Province of Trento",33.6666666666667
"2924",1030,"Canton of Ticino",34.25
"2925",1030,"Cote Azur",3.5
"2926",1030,"Emilia-Romagna",147.41935483871
"2927",1030,"Lazio",91.1481481481482
"2928",1030,"Tirane",128
"2929",1030,"Veneto",11.05
"2930",1031,"Autonomous Province of Trento",9.5
"2931",1031,"Canton of Ticino",0.5
"2932",1031,"Cote Azur",4.5
"2933",1031,"Emilia-Romagna",150.41935483871
"2934",1031,"Lazio",75.9074074074074
"2935",1031,"Tirane",28.5
"2936",1031,"Veneto",9.8
"2937",1032,"Autonomous Province of Trento",5.05555555555555
"2938",1032,"Canton of Ticino",15
"2939",1032,"Cote Azur",6
"2940",1032,"Emilia-Romagna",NA
"2941",1032,"Lazio",91.1944444444444
"2942",1032,"Tirane",74
"2943",1032,"Veneto",0.888888888888889
"2944",1033,"Autonomous Province of Trento",3.25
"2945",1033,"Canton of Ticino",12.5
"2946",1033,"Cote Azur",3.5
"2947",1033,"Emilia-Romagna",NA
"2948",1033,"Lazio",53.3125
"2949",1033,"Tirane",98
"2950",1033,"Veneto",0.5
"2951",1034,"Autonomous Province of Trento",0.444444444444444
"2952",1034,"Canton of Ticino",NA
"2953",1034,"Cote Azur",0
"2954",1034,"Emilia-Romagna",NA
"2955",1034,"Lazio",50.25
"2956",1034,"Tirane",NA
"2957",1034,"Veneto",0
"2958",1035,"Autonomous Province of Trento",0
"2959",1035,"Canton of Ticino",NA
"2960",1035,"Cote Azur",0
"2961",1035,"Emilia-Romagna",NA
"2962",1035,"Lazio",62.2291666666667
"2963",1035,"Tirane",28
"2964",1035,"Veneto",0
"2965",1036,"Autonomous Province of Trento",0
"2966",1036,"Canton of Ticino",0
"2967",1036,"Cote Azur",NA
"2968",1036,"Emilia-Romagna",0
"2969",1036,"Lazio",19.5631944444444
"2970",1036,"Tirane",9
"2971",1036,"Veneto",0
"2972",1037,"Autonomous Province of Trento",0
"2973",1037,"Canton of Ticino",0
"2974",1037,"Cote Azur",0
"2975",1037,"Emilia-Romagna",0
"2976",1037,"Lazio",8.95895061728395
"2977",1037,"Tirane",7
"2978",1037,"Veneto",0
"2979",1038,"Autonomous Province of Trento",0
"2980",1038,"Canton of Ticino",0
"2981",1038,"Cote Azur",0
"2982",1038,"Emilia-Romagna",0
"2983",1038,"Lazio",8.95895061728395
"2984",1038,"Tirane",7
"2985",1038,"Veneto",0
"2986",1039,"Autonomous Province of Trento",0
"2987",1039,"Canton of Ticino",0
"2988",1039,"Cote Azur",0
"2989",1039,"Emilia-Romagna",0
"2990",1039,"Lazio",8.95895061728395
"2991",1039,"Tirane",7
"2992",1039,"Veneto",0
"2993",1040,"Autonomous Province of Trento",0
"2994",1040,"Canton of Ticino",0
"2995",1040,"Cote Azur",0
"2996",1040,"Emilia-Romagna",0
"2997",1040,"Lazio",1.19598765432099
"2998",1040,"Tirane",7
"2999",1040,"Veneto",0
"3000",1041,"Autonomous Province of Trento",0
"3001",1041,"Canton of Ticino",0
"3002",1041,"Cote Azur",0
"3003",1041,"Emilia-Romagna",0
"3004",1041,"Lazio",0.367283950617284
"3005",1041,"Tirane",0
"3006",1041,"Veneto",0
"3007",1042,"Autonomous Province of Trento",0
"3008",1042,"Canton of Ticino",0
"3009",1042,"Cote Azur",0
"3010",1042,"Emilia-Romagna",0
"3011",1042,"Lazio",0.367283950617284
"3012",1042,"Tirane",0
"3013",1042,"Veneto",0
"3014",1043,"Autonomous Province of Trento",0
"3015",1043,"Canton of Ticino",0
"3016",1043,"Cote Azur",0
"3017",1043,"Emilia-Romagna",0
"3018",1043,"Lazio",0.367283950617284
"3019",1043,"Tirane",0
"3020",1043,"Veneto",0
"3021",1044,"Autonomous Province of Trento",0
"3022",1044,"Canton of Ticino",0
"3023",1044,"Cote Azur",0
"3024",1044,"Emilia-Romagna",0
"3025",1044,"Lazio",0.367283950617284
"3026",1044,"Tirane",0
"3027",1044,"Veneto",0
"3028",1045,"Autonomous Province of Trento",0
"3029",1045,"Canton of Ticino",0
"3030",1045,"Emilia-Romagna",0
"3031",1045,"Fier",0
"3032",1045,"Lazio",1.89393939393939
"3033",1045,"Lushnje",0
"3034",1045,"Puglia",0
"3035",1045,"Tirane",0
"3036",1045,"Tuscany",0
"3037",1045,"Veneto",0
"3038",1045,"Vlore",0
"3039",1046,"Autonomous Province of Trento",0
"3040",1046,"Canton of Ticino",0
"3041",1046,"Emilia-Romagna",0
"3042",1046,"Fier",0
"3043",1046,"Lazio",2.06818181818182
"3044",1046,"Lushnje",0
"3045",1046,"Puglia",0
"3046",1046,"Tirane",0
"3047",1046,"Tuscany",0
"3048",1046,"Veneto",0
"3049",1046,"Vlore",0
"3050",1047,"Autonomous Province of Trento",0
"3051",1047,"Canton of Ticino",0
"3052",1047,"Emilia-Romagna",0
"3053",1047,"Fier",0
"3054",1047,"Lazio",2.06818181818182
"3055",1047,"Lushnje",0
"3056",1047,"Puglia",0
"3057",1047,"Tirane",0
"3058",1047,"Tuscany",0
"3059",1047,"Veneto",0
"3060",1047,"Vlore",0
"3061",1048,"Autonomous Province of Trento",0
"3062",1048,"Canton of Ticino",0
"3063",1048,"Emilia-Romagna",0
"3064",1048,"Fier",0
"3065",1048,"Lazio",2.06818181818182
"3066",1048,"Lushnje",0
"3067",1048,"Puglia",0
"3068",1048,"Tirane",0
"3069",1048,"Tuscany",0
"3070",1048,"Veneto",0
"3071",1048,"Vlore",0
"3072",1049,"Autonomous Province of Trento",0
"3073",1049,"Canton of Ticino",0
"3074",1049,"Emilia-Romagna",0
"3075",1049,"Fier",0
"3076",1049,"Lazio",0.204545454545455
"3077",1049,"Lushnje",0
"3078",1049,"Puglia",0
"3079",1049,"Tirane",0
"3080",1049,"Tuscany",0
"3081",1049,"Veneto",0
"3082",1049,"Vlore",0
"3083",1050,"Autonomous Province of Trento",0
"3084",1050,"Canton of Ticino",0
"3085",1050,"Emilia-Romagna",0
"3086",1050,"Fier",0
"3087",1050,"Lazio",0
"3088",1050,"Lushnje",0
"3089",1050,"Puglia",0
"3090",1050,"Tirane",0
"3091",1050,"Tuscany",0
"3092",1050,"Veneto",0
"3093",1050,"Vlore",0
"3094",1051,"Autonomous Province of Trento",0
"3095",1051,"Canton of Ticino",0
"3096",1051,"Emilia-Romagna",0
"3097",1051,"Fier",0
"3098",1051,"Lazio",0
"3099",1051,"Lushnje",0
"3100",1051,"Puglia",0
"3101",1051,"Tirane",0
"3102",1051,"Tuscany",0
"3103",1051,"Veneto",0
"3104",1051,"Vlore",0
"3105",1052,"Autonomous Province of Trento",0
"3106",1052,"Canton of Ticino",0
"3107",1052,"Emilia-Romagna",0
"3108",1052,"Fier",0
"3109",1052,"Lazio",0
"3110",1052,"Lushnje",0
"3111",1052,"Puglia",0
"3112",1052,"Tirane",0
"3113",1052,"Tuscany",0
"3114",1052,"Veneto",0
"3115",1052,"Vlore",0
"3116",1053,"Autonomous Province of Trento",0
"3117",1053,"Canton of Ticino",0
"3118",1053,"Emilia-Romagna",0
"3119",1053,"Fier",0
